id,text,url,source,domain,published,scraped_at
ct24_a698d307,zemrela zuzana maresova posledni zijici wintonovo dite v cesku,https://ct24.ceskatelevize.cz/clanek/domaci/zemrela-zuzana-maresova-posledni-zijici-wintonovo-dite-v-cesku-370357,CT24,POLITICS,2026-02-16,2026-04-20T16:13:21Z
ct24_eddd013a,izraelske utoky v gaze si vyzadaly mrtve,https://ct24.ceskatelevize.cz/clanek/svet/izraelske-utoky-v-gaze-si-vyzadaly-mrtve-370356,CT24,POLITICS,2026-02-15,2026-04-20T16:13:21Z
ct24_82649956,cilem ruska neni dosahnout miru rekla v mnichove kallasova,https://ct24.ceskatelevize.cz/clanek/svet/cilem-ruska-neni-dosahnout-miru-rekla-v-mnichove-kallasova-370355,CT24,POLITICS,2026-02-15,2026-04-20T16:13:21Z
ct24_406d278f,iran mluvi o kompromisech rakety jsou ale tabu,https://ct24.ceskatelevize.cz/clanek/svet/iran-mluvi-o-kompromisech-rakety-jsou-ale-tabu-370354,CT24,POLITICS,2026-02-28,2026-04-20T16:13:21Z
ct24_e39a5ca9,moravskoslezsky kraj/snih a naledi komplikuji dopravu v moravskoslezskem kraji,https://ct24.ceskatelevize.cz/clanek/regiony/moravskoslezsky-kraj/snih-a-naledi-komplikuji-dopravu-v-moravskoslezskem-kraji-370353,CT24,SOCIETY,2026-02-15,2026-04-20T16:13:21Z
ct24_4184e466,zajem o studium japonstiny v cesku sili pres kulturu laka hlavne mlade,https://ct24.ceskatelevize.cz/clanek/domaci/zajem-o-studium-japonstiny-v-cesku-sili-pres-kulturu-laka-hlavne-mlade-370263,CT24,POLITICS,2026-02-24,2026-04-20T16:13:21Z
ct24_87393e7d,stedrost je castejsi v chudsim prostredi ukazaly experimenty,https://ct24.ceskatelevize.cz/clanek/veda/stedrost-je-castejsi-v-chudsim-prostredi-ukazaly-experimenty-370232,CT24,OTHER,2026-02-15,2026-04-20T16:13:21Z
ct24_c6549ddb,nez se vila v plzni stala pamatkou novy majitel ji zboural,https://ct24.ceskatelevize.cz/clanek/regiony/nez-se-vila-v-plzni-stala-pamatkou-novy-majitel-ji-zboural-370317,CT24,SOCIETY,2026-02-17,2026-04-20T16:13:21Z
ct24_c7cfe1ee,ai pomaha ve zdravotnictvi ministerstvo pripravi pravidla,https://ct24.ceskatelevize.cz/clanek/domaci/ai-pomaha-ve-zdravotnictvi-ministerstvo-pripravi-pravidla-370346,CT24,POLITICS,2026-02-15,2026-04-20T16:13:21Z
ct24_462aa278,trumpova vlada navzdory ochrane deportovala devet lidi do kamerunu pisi nyt,https://ct24.ceskatelevize.cz/clanek/svet/trumpova-vlada-navzdory-ochrane-deportovala-devet-lidi-do-kamerunu-pisi-nyt-370351,CT24,POLITICS,2026-02-15,2026-04-20T16:13:21Z
ct24_03ba542f,americke ministerstvo zaslalo zakonodarcum dopis o spisech o epsteinovi,https://ct24.ceskatelevize.cz/clanek/svet/americke-ministerstvo-zaslalo-zakonodarcum-dopis-o-spisech-o-epsteinovi-370350,CT24,POLITICS,2026-02-15,2026-04-20T16:13:21Z
ct24_96a0128d,ruska ztrata pristupu ke starlinku na fronte muze nahrat ukrajinske armade,https://ct24.ceskatelevize.cz/clanek/svet/ruska-ztrata-pristupu-ke-starlinku-na-fronte-muze-nahrat-ukrajinske-armade-370348,CT24,POLITICS,2026-02-14,2026-04-20T16:13:21Z
ct24_dca1dc00,z dokumentu i medaili sklada alena pechova pribeh rodicu kteri byli valecnymi hrdiny,https://ct24.ceskatelevize.cz/clanek/regiony/z-dokumentu-i-medaili-sklada-alena-pechova-pribeh-rodicu-kteri-byli-valecnymi-hrdiny-370283,CT24,SOCIETY,2026-02-14,2026-04-20T16:13:21Z
ct24_0dbc9ec2,nikopol dal celi ruskym utokum stab ct natacel s dobrovolniky,https://ct24.ceskatelevize.cz/clanek/svet/nikopol-dal-celi-ruskym-utokum-stab-ct-natacel-s-dobrovolniky-370345,CT24,POLITICS,2026-02-14,2026-04-20T16:13:21Z
ct24_165fb760,cesko ma zajem na stabilnich vztazich s cinou uvedl resort zahranici po setkani ministru,https://ct24.ceskatelevize.cz/clanek/domaci/cesko-ma-zajem-na-stabilnich-vztazich-s-cinou-uvedl-resort-zahranici-po-setkani-ministru-370347,CT24,POLITICS,2026-02-14,2026-04-20T16:13:21Z
ct24_7dc6ebbf,juchelka mluvi o porodnich bolestech superdavky dle jurecky se vedelo ze to nebude jednoduche,https://ct24.ceskatelevize.cz/clanek/domaci/juchelka-mluvi-o-porodnich-bolestech-superdavky-dle-jurecky-se-vedelo-ze-to-nebude-jednoduche-370330,CT24,POLITICS,2026-02-14,2026-04-20T16:13:21Z
ct24_5ae54e88,souhrn zasadni udalosti soboty 14 unora,https://ct24.ceskatelevize.cz/clanek/media/souhrn-zasadni-udalosti-soboty-14-unora-370344,CT24,OTHER,2026-02-14,2026-04-20T16:13:21Z
ct24_739a4556,cesko nesmi byt cerny pasazer rekl k vydajum na obranu pavel,https://ct24.ceskatelevize.cz/clanek/svet/cesko-nesmi-byt-cerny-pasazer-rekl-k-vydajum-na-obranu-pavel-370343,CT24,POLITICS,2026-02-14,2026-04-20T16:13:21Z
ct24_89240d5c,slucovanim soudu stat usetri az stovky milionu planuje tejc,https://ct24.ceskatelevize.cz/clanek/domaci/slucovanim-soudu-stat-usetri-az-stovky-milionu-planuje-tejc-370342,CT24,POLITICS,2026-02-14,2026-04-20T16:13:21Z
ct24_576356a8,pet evropskych zemi vini kreml z otravy ruskeho opozicnika navalneho,https://ct24.ceskatelevize.cz/clanek/svet/pet-evropskych-zemi-vini-kreml-z-otravy-ruskeho-opozicnika-navalneho-370338,CT24,POLITICS,2026-02-14,2026-04-20T16:13:21Z
ct24_002e6526,proti iranskemu rezimu demonstrovalo v mnichove na 200 tisic lidi,https://ct24.ceskatelevize.cz/clanek/svet/proti-iranskemu-rezimu-demonstrovalo-v-mnichove-na-200-tisic-lidi-370341,CT24,POLITICS,2026-02-14,2026-04-20T16:13:21Z
ct24_4fc957c4,britanie vysle valecne lode a stihacky do arktidy,https://ct24.ceskatelevize.cz/clanek/svet/britanie-vysle-valecne-lode-a-stihacky-do-arktidy-370340,CT24,POLITICS,2026-02-14,2026-04-20T16:13:21Z
ct24_0baaceff,orban by po volbach chtel zesilit tlak na obcanskou spolecnost media a justici,https://ct24.ceskatelevize.cz/clanek/svet/orban-by-po-volbach-chtel-zesilit-tlak-na-obcanskou-spolecnost-media-a-justici-370339,CT24,POLITICS,2026-02-14,2026-04-20T16:13:21Z
ct24_942d97cc,schillerova bude chtit presvedcit prezidenta k podpisu rozpoctu,https://ct24.ceskatelevize.cz/clanek/domaci/schillerova-bude-chtit-presvedcit-prezidenta-k-podpisu-rozpoctu-370337,CT24,POLITICS,2026-02-14,2026-04-20T16:13:21Z
ct24_ae8bb5fe,nyt trumpova vlada chce od socialnich siti osobni udaje kritiku ice,https://ct24.ceskatelevize.cz/clanek/svet/nyt-trumpova-vlada-chce-od-socialnich-siti-osobni-udaje-kritiku-ice-370334,CT24,POLITICS,2026-02-14,2026-04-20T16:13:21Z
ct24_27834f04,ukrajinci jsou lide ne terminatori rekl zelenskyj v mnichove,https://ct24.ceskatelevize.cz/clanek/svet/ukrajinci-jsou-lide-ne-terminatori-rekl-zelenskyj-v-mnichove-370336,CT24,POLITICS,2026-02-14,2026-04-20T16:13:21Z
ct24_d8df841a,v castech ceska muze napadnout az deset centimetru snehu upozornuji meteorologove,https://ct24.ceskatelevize.cz/clanek/pocasi/v-castech-ceska-muze-napadnout-az-deset-centimetru-snehu-upozornuji-meteorologove-370335,CT24,OTHER,2026-02-14,2026-04-20T16:13:21Z
ct24_b4111858,kviz sparujete spravne slavne milence,https://ct24.ceskatelevize.cz/clanek/kultura/kviz-sparujete-spravne-slavne-milence-370196,CT24,OTHER,2026-02-14,2026-04-20T16:13:21Z
ct24_5240a542,venezuela propustila dalsi politicke vezne zakon o amnestii ale zatim neschvalila,https://ct24.ceskatelevize.cz/clanek/svet/venezuela-propustila-dalsi-politicke-vezne-zakon-o-amnestii-ale-zatim-neschvalila-370333,CT24,POLITICS,2026-02-14,2026-04-20T16:13:21Z
ct24_49b976fc,hornicke stroje opousteji doly cast z nich miri do muzei,https://ct24.ceskatelevize.cz/clanek/domaci/hornicke-stroje-opousteji-doly-cast-z-nich-miri-do-muzei-370311,CT24,POLITICS,2026-02-14,2026-04-20T16:13:21Z
ct24_098f6a93,vztahy v ramci nato budou definovany jinak mini zenisek,https://ct24.ceskatelevize.cz/clanek/domaci/vztahy-v-ramci-nato-budou-definovany-jinak-mini-zenisek-370324,CT24,POLITICS,2026-02-14,2026-04-20T16:13:21Z
ct24_1034ded5,myvalove na hranici prahy brzy jich bude jeste vic rika prirodovedec,https://ct24.ceskatelevize.cz/clanek/veda/myvalove-na-hranici-prahy-brzy-jich-bude-jeste-vic-rika-prirodovedec-370305,CT24,OTHER,2026-02-14,2026-04-20T16:13:21Z
ct24_7f70414b,hlavni mesto praha/o vikendu nejezdi metro na lince b v useku florenc vysocanska,https://ct24.ceskatelevize.cz/clanek/regiony/hlavni-mesto-praha/o-vikendu-nejezdi-metro-na-lince-b-v-useku-florenc-vysocanska-370332,CT24,SOCIETY,2026-02-14,2026-04-20T16:13:21Z
ct24_8b6322e0,na mnichovske bezpecnostni konferenci promluvi rubio pavel i macinka,https://ct24.ceskatelevize.cz/clanek/svet/na-mnichovske-bezpecnostni-konferenci-promluvi-rubio-pavel-i-macinka-370331,CT24,POLITICS,2026-02-15,2026-04-20T16:13:21Z
ct24_b37633c0,petina skolaku sdili po internetu sve nahe fotky odhalil vyzkum,https://ct24.ceskatelevize.cz/clanek/domaci/petina-skolaku-sdili-po-internetu-sve-nahe-fotky-odhalil-vyzkum-370318,CT24,POLITICS,2026-02-14,2026-04-20T16:13:21Z
ct24_93a4872d,armada usa uderila v karibiku na lod podezrelou z pasovani drog zemreli tri lide,https://ct24.ceskatelevize.cz/clanek/svet/armada-usa-uderila-v-karibiku-na-lod-podezrelou-z-pasovani-drog-zemreli-tri-lide-370329,CT24,POLITICS,2026-02-14,2026-04-20T16:13:21Z
ct24_ce6e48f7,trump hodla zavest volebni reformu i bez souhlasu kongresu,https://ct24.ceskatelevize.cz/clanek/svet/trump-hodla-zavest-volebni-reformu-i-bez-souhlasu-kongresu-370328,CT24,POLITICS,2026-02-14,2026-04-20T16:13:21Z
ct24_951b8e2e,nejvetsi kompromis je ze putin neni ve vezeni rekl zelenskyj,https://ct24.ceskatelevize.cz/clanek/svet/nejvetsi-kompromis-je-ze-putin-neni-ve-vezeni-rekl-zelenskyj-370326,CT24,POLITICS,2026-02-13,2026-04-20T16:13:21Z
ct24_ce788b4f,polsko stale vice spoleha na zemni plyn a obnovitelne zdroje,https://ct24.ceskatelevize.cz/clanek/svet/polsko-stale-vice-spoleha-na-zemni-plyn-a-obnovitelne-zdroje-370322,CT24,POLITICS,2026-02-13,2026-04-20T16:13:21Z
ct24_337947a9,ind vydany z ceska do usa se priznal v kauze chystane vrazdy sikhskeho separatisty,https://ct24.ceskatelevize.cz/clanek/svet/ind-vydany-z-ceska-do-usa-se-priznal-v-kauze-chystane-vrazdy-sikhskeho-separatisty-370325,CT24,POLITICS,2026-02-13,2026-04-20T16:13:21Z
ct24_69689951,arbitrazni soud zamitl odvolani ukrajinskeho skeletonisty proti diskvalifikaci z oh,https://ct24.ceskatelevize.cz/clanek/svet/arbitrazni-soud-zamitl-odvolani-ukrajinskeho-skeletonisty-proti-diskvalifikaci-z-oh-370323,CT24,POLITICS,2026-02-13,2026-04-20T16:13:21Z
ct24_e66839ca,souhrn zasadni udalosti patku 13 unora,https://ct24.ceskatelevize.cz/clanek/media/souhrn-zasadni-udalosti-patku-13-unora-370314,CT24,OTHER,2026-02-13,2026-04-20T16:13:21Z
ct24_d1e4572a,cesky horolezec neprezil lavinu ve vysokych tatrach,https://ct24.ceskatelevize.cz/clanek/svet/cesky-horolezec-neprezil-lavinu-ve-vysokych-tatrach-370321,CT24,POLITICS,2026-02-13,2026-04-20T16:13:21Z
ct24_1d52e04b,vladni koordinatorkou pro dusevni zdravi bude protopopova,https://ct24.ceskatelevize.cz/clanek/domaci/vladni-koordinatorkou-pro-dusevni-zdravi-bude-protopopova-370320,CT24,POLITICS,2026-02-13,2026-04-20T16:13:21Z
ct24_872de001,jeho poezie je umanuta rika prekladatel panerovych versu,https://ct24.ceskatelevize.cz/clanek/kultura/jeho-poezie-je-umanuta-rika-prekladatel-panerovych-versu-370316,CT24,OTHER,2026-02-13,2026-04-20T16:13:21Z
ct24_cbf24057,babis navrhuje odlozeni zmen ve skolnim stravovani s koalici to zatim neprobral,https://ct24.ceskatelevize.cz/clanek/domaci/babis-navrhuje-odlozeni-zmen-ve-skolnim-stravovani-s-koalici-to-zatim-neprobral-370319,CT24,POLITICS,2026-02-13,2026-04-20T16:13:21Z
ct24_9f638fe7,cast umelcu v irsku bude dostavat zakladni prijem navzdy to ale neni,https://ct24.ceskatelevize.cz/clanek/kultura/cast-umelcu-v-irsku-bude-dostavat-zakladni-prijem-navzdy-to-ale-neni-370312,CT24,OTHER,2026-02-13,2026-04-20T16:13:21Z
ct24_b1e2b443,nemecko a ukrajina spustily spolecnou vyrobu dronu,https://ct24.ceskatelevize.cz/clanek/svet/nemecko-a-ukrajina-spustily-spolecnou-vyrobu-dronu-370313,CT24,POLITICS,2026-02-13,2026-04-20T16:13:21Z
ct24_b38bb8e1,jihomoravsky kraj/v brne zacali razit dalsi tramvajovy tunel,https://ct24.ceskatelevize.cz/clanek/regiony/jihomoravsky-kraj/v-brne-zacali-razit-dalsi-tramvajovy-tunel-370309,CT24,SOCIETY,2026-02-13,2026-04-20T16:13:21Z
ct24_96eec078,reka jang c tiang pripominala driv spis kanal ted se tam vraci zivot,https://ct24.ceskatelevize.cz/clanek/veda/reka-jang-c-tiang-pripominala-driv-spis-kanal-ted-se-tam-vraci-zivot-370299,CT24,OTHER,2026-02-13,2026-04-20T16:13:21Z
ct24_24848fd2,demonstranti v caracasu pozaduji amnestii pro politicke vezne,https://ct24.ceskatelevize.cz/clanek/svet/demonstranti-v-caracasu-pozaduji-amnestii-pro-politicke-vezne-370304,CT24,POLITICS,2026-02-13,2026-04-20T16:13:21Z
ct24_c60a1dc2,soud nejspis vyda mobiliar hrubeho rohozce rodu walderode,https://ct24.ceskatelevize.cz/clanek/regiony/soud-nejspis-vyda-mobiliar-hrubeho-rohozce-rodu-walderode-370310,CT24,SOCIETY,2026-02-13,2026-04-20T16:13:21Z
ct24_3fcbe507,merz zahajuje mnichovskou bezpecnostni konferenci,https://ct24.ceskatelevize.cz/clanek/svet/merz-zahajuje-mnichovskou-bezpecnostni-konferenci-370301,CT24,POLITICS,2026-02-13,2026-04-20T16:13:21Z
ct24_24bd8df6,rumovy expres prinesl spanelsku extremni srazky za par dni naprselo vic nez bezne za rok,https://ct24.ceskatelevize.cz/clanek/pocasi/rumovy-expres-prinesl-spanelsku-extremni-srazky-za-par-dni-naprselo-vic-nez-bezne-za-rok-370303,CT24,OTHER,2026-02-13,2026-04-20T16:13:21Z
ct24_4317a9e2,snemovna v prvnim kole podporila omezeni obstrukci,https://ct24.ceskatelevize.cz/clanek/domaci/snemovna-v-prvnim-kole-podporila-omezeni-obstrukci-370306,CT24,POLITICS,2026-02-13,2026-04-20T16:13:21Z
ct24_63dfa79e,newyorcane vratili duhovou vlajku na narodni pamatnik stonewall,https://ct24.ceskatelevize.cz/clanek/svet/newyorcane-vratili-duhovou-vlajku-na-narodni-pamatnik-stonewall-370302,CT24,POLITICS,2026-02-13,2026-04-20T16:13:21Z
ct24_13149583,zakaz skupiny palestine action je nezakonny rozhodl britsky soud,https://ct24.ceskatelevize.cz/clanek/svet/zakaz-skupiny-palestine-action-je-nezakonny-rozhodl-britsky-soud-370300,CT24,POLITICS,2026-02-13,2026-04-20T16:13:21Z
ct24_1076ad31,rusove v noci utocili na ukrajinu zasahli i odesu,https://ct24.ceskatelevize.cz/clanek/svet/rusove-v-noci-utocili-na-ukrajinu-zasahli-i-odesu-370298,CT24,POLITICS,2026-02-13,2026-04-20T16:13:21Z
ct24_bdad3496,v egypte nasli skalni malby stare az deset tisic let,https://ct24.ceskatelevize.cz/clanek/veda/v-egypte-nasli-skalni-malby-stare-az-deset-tisic-let-370295,CT24,OTHER,2026-02-13,2026-04-20T16:13:21Z
ct24_f43ca0b5,chystaji se me ocernit v ruskem stylu prohlasil nejvetsi orbanuv rival,https://ct24.ceskatelevize.cz/clanek/svet/chystaji-se-me-ocernit-v-ruskem-stylu-prohlasil-nejvetsi-orbanuv-rival-370297,CT24,POLITICS,2026-02-13,2026-04-20T16:13:21Z
ct24_6c6ee4ac,incidentu na zeleznici neubyva drazni urad chce zvysit bezpecnost,https://ct24.ceskatelevize.cz/clanek/domaci/incidentu-na-zeleznici-neubyva-drazni-urad-chce-zvysit-bezpecnost-370286,CT24,POLITICS,2026-02-13,2026-04-20T16:13:21Z
ct24_bf337c59,americky senat zablokoval financovani ministerstva vnitrni bezpecnosti,https://ct24.ceskatelevize.cz/clanek/svet/americky-senat-zablokoval-financovani-ministerstva-vnitrni-bezpecnosti-370296,CT24,POLITICS,2026-02-13,2026-04-20T16:13:21Z
ct24_3340d465,sevcik a havranek se preli jestli rozpocet porusuje zakon,https://ct24.ceskatelevize.cz/clanek/ekonomika/sevcik-a-havranek-se-preli-jestli-rozpocet-porusuje-zakon-370290,CT24,ECONOMY,2026-02-13,2026-04-20T16:13:21Z
ct24_6e2082ef,trump vyslal na blizky vychod uz druhou letadlovou lod stupnuje tlak na iran,https://ct24.ceskatelevize.cz/clanek/svet/trump-vyslal-na-blizky-vychod-uz-druhou-letadlovou-lod-stupnuje-tlak-na-iran-370294,CT24,POLITICS,2026-02-13,2026-04-20T16:13:21Z
ct24_4107a641,vira prestava byt tematem rika topol ke knize peklo neexistuje,https://ct24.ceskatelevize.cz/clanek/kultura/vira-prestava-byt-tematem-rika-topol-ke-knize-peklo-neexistuje-370274,CT24,OTHER,2026-02-13,2026-04-20T16:13:21Z
ct24_70201010,misto draheho kovu bizuterie urad varuje pred sperky z asijskych e shopu,https://ct24.ceskatelevize.cz/clanek/domaci/misto-draheho-kovu-bizuterie-urad-varuje-pred-sperky-z-asijskych-e-shopu-370231,CT24,POLITICS,2026-02-13,2026-04-20T16:13:21Z
ct24_76dd41b7,realne prijmy domacnosti zacaly v roce 2024 opet rust,https://ct24.ceskatelevize.cz/clanek/ekonomika/realne-prijmy-domacnosti-zacaly-v-roce-2024-opet-rust-370280,CT24,ECONOMY,2026-02-13,2026-04-20T16:13:21Z
ct24_a2d585f8,desitky premieru i prezidentu bezpecnostni konference v mnichove startuje,https://ct24.ceskatelevize.cz/clanek/svet/desitky-premieru-i-prezidentu-bezpecnostni-konference-v-mnichove-startuje-370285,CT24,POLITICS,2026-02-13,2026-04-20T16:13:21Z
ct24_71fc91eb,ve volbach v bangladesi podle odhadu zvitezila strana nekdejsi premierky zijaove,https://ct24.ceskatelevize.cz/clanek/svet/ve-volbach-v-bangladesi-podle-odhadu-zvitezila-strana-nekdejsi-premierky-zijaove-370293,CT24,POLITICS,2026-02-13,2026-04-20T16:13:21Z
ct24_75fd4dd0,snemovna projedna odklad vyplaceni superdavky dosavadnim prijemcum podpor,https://ct24.ceskatelevize.cz/clanek/domaci/snemovna-projedna-odklad-vyplaceni-superdavky-dosavadnim-prijemcum-podpor-370292,CT24,POLITICS,2026-02-13,2026-04-20T16:13:21Z
ct24_e00b0d58,soudce zablokoval snahu pentagonu degradovat kellyho kvuli videovzkazu vojakum,https://ct24.ceskatelevize.cz/clanek/svet/soudce-zablokoval-snahu-pentagonu-degradovat-kellyho-kvuli-videovzkazu-vojakum-370291,CT24,POLITICS,2026-02-13,2026-04-20T16:13:21Z
ct24_1b0e8c4e,americane dal hledaji cesty k venezuelske rope tezari ale zustavaji obezretni,https://ct24.ceskatelevize.cz/clanek/svet/americane-dal-hledaji-cesty-k-venezuelske-rope-tezari-ale-zustavaji-obezretni-370281,CT24,POLITICS,2026-02-12,2026-04-20T16:13:21Z
ct24_7f43e381,hlavni mesto praha/praha zavede ombudsmana pro verejny prostor rada reagovala na petici k osvetleni,https://ct24.ceskatelevize.cz/clanek/regiony/hlavni-mesto-praha/praha-zavede-ombudsmana-pro-verejny-prostor-rada-reagovala-na-petici-k-osvetleni-370288,CT24,SOCIETY,2026-02-13,2026-04-20T16:13:21Z
ct24_a35680ba,usa opousti vedecky argument pro boj proti zmene klimatu,https://ct24.ceskatelevize.cz/clanek/svet/usa-opousti-vedecky-argument-pro-boj-proti-zmene-klimatu-370289,CT24,POLITICS,2026-02-13,2026-04-20T16:13:21Z
ct24_bba47399,cenu jindricha chalupeckeho dostaly bochanova kalousova a kolektiv pradelna,https://ct24.ceskatelevize.cz/clanek/kultura/cenu-jindricha-chalupeckeho-dostaly-bochanova-kalousova-a-kolektiv-pradelna-370287,CT24,OTHER,2026-02-18,2026-04-20T16:13:21Z
ct24_ae644e7f,podezreni na potize po zavadne kojenecke vyzive se objevila u ctyr deti,https://ct24.ceskatelevize.cz/clanek/domaci/podezreni-na-potize-po-zavadne-kojenecke-vyzive-se-objevila-u-ctyr-deti-370284,CT24,POLITICS,2026-02-12,2026-04-20T16:13:21Z
ct24_59946363,ministryne spravedlnosti usa bondiova v kongresu celila otazkam o epsteinovi,https://ct24.ceskatelevize.cz/clanek/svet/ministryne-spravedlnosti-usa-bondiova-v-kongresu-celila-otazkam-o-epsteinovi-370282,CT24,POLITICS,2026-02-12,2026-04-20T16:13:21Z
ct24_3f1c0aa4,souhrn zasadni udalosti ctvrtka 12 unora,https://ct24.ceskatelevize.cz/clanek/media/souhrn-zasadni-udalosti-ctvrtka-12-unora-370276,CT24,OTHER,2026-02-12,2026-04-20T16:13:21Z
ct24_e6024214,ukradeny pilat se po sedmnacti letech vratil do rimova,https://ct24.ceskatelevize.cz/clanek/kultura/ukradeny-pilat-se-po-sedmnacti-letech-vratil-do-rimova-370275,CT24,OTHER,2026-02-12,2026-04-20T16:13:21Z
ct24_664f6564,cestu miniaturnich vacnatcu do materske kapsy se vedcum poprve podarilo natocit,https://ct24.ceskatelevize.cz/clanek/veda/cestu-miniaturnich-vacnatcu-do-materske-kapsy-se-vedcum-poprve-podarilo-natocit-370270,CT24,OTHER,2026-02-12,2026-04-20T16:13:21Z
ct24_740f3a58,stredocesky kraj/soud odmitl vymezeni vysokorychlostniho koridoru na nove trati praha brno,https://ct24.ceskatelevize.cz/clanek/regiony/stredocesky-kraj/soud-odmitl-vymezeni-vysokorychlostniho-koridoru-na-nove-trati-praha-brno-370277,CT24,SOCIETY,2026-02-12,2026-04-20T16:13:21Z
ct24_1a34d4c2,hlavni mesto praha/v prazske zoo se potvrdila ptaci chripka,https://ct24.ceskatelevize.cz/clanek/regiony/hlavni-mesto-praha/v-prazske-zoo-se-potvrdila-ptaci-chripka-370278,CT24,SOCIETY,2026-02-12,2026-04-20T16:13:21Z
ct24_8fe6cb13,rappova trojice gufrau a victor kal maji nejvic sanci na ceny andel,https://ct24.ceskatelevize.cz/clanek/kultura/rappova-trojice-gufrau-a-victor-kal-maji-nejvic-sanci-na-ceny-andel-370266,CT24,OTHER,2026-02-13,2026-04-20T16:13:21Z
ct24_68f244e1,belgicka policie zasahovala v sidle evropske komise kvuli prodeji nemovitosti,https://ct24.ceskatelevize.cz/clanek/svet/belgicka-policie-zasahovala-v-sidle-evropske-komise-kvuli-prodeji-nemovitosti-370273,CT24,POLITICS,2026-02-12,2026-04-20T16:13:21Z
ct24_b3632584,vlada usa oznamila konec imigracniho zasahu v minnesote,https://ct24.ceskatelevize.cz/clanek/svet/vlada-usa-oznamila-konec-imigracniho-zasahu-v-minnesote-370272,CT24,POLITICS,2026-02-12,2026-04-20T16:13:21Z
ct24_f25e96be,berlinale zacina afghanskou romanci cesko privazi chytilovou ci knihu ke zfilmovani,https://ct24.ceskatelevize.cz/clanek/kultura/berlinale-zacina-afghanskou-romanci-cesko-privazi-chytilovou-ci-knihu-ke-zfilmovani-370264,CT24,OTHER,2026-02-13,2026-04-20T16:13:21Z
ct24_298aa383,odborny ustav vysetruje manevr portugalskeho letadla u krivoklatu pise mf dnes,https://ct24.ceskatelevize.cz/clanek/domaci/odborny-ustav-vysetruje-manevr-portugalskeho-letadla-u-krivoklatu-pise-mf-dnes-370269,CT24,POLITICS,2026-02-12,2026-04-20T16:13:21Z
ct24_c4c592a3,padl dalsi rozsudek v kauze stoka obzalovany dostal tri roky vezeni,https://ct24.ceskatelevize.cz/clanek/domaci/padl-dalsi-rozsudek-v-kauze-stoka-obzalovany-dostal-tri-roky-vezeni-370268,CT24,POLITICS,2026-02-12,2026-04-20T16:13:21Z
ct24_762cd801,filmove premiery bourlive vysiny christy ci kapralova,https://ct24.ceskatelevize.cz/clanek/kultura/filmove-premiery-bourlive-vysiny-christy-ci-kapralova-370265,CT24,OTHER,2026-02-12,2026-04-20T16:13:21Z
ct24_1721e798,spokojenost cechu se clenstvim v eu vzrostla podpora eura zustava nizka,https://ct24.ceskatelevize.cz/clanek/domaci/spokojenost-cechu-se-clenstvim-v-eu-vzrostla-podpora-eura-zustava-nizka-370260,CT24,POLITICS,2026-02-12,2026-04-20T16:13:21Z
ct24_2348649a,rusko zablokovalo whatsapp doporucilo vlastni aplikaci,https://ct24.ceskatelevize.cz/clanek/svet/rusko-zablokovalo-whatsapp-doporucilo-vlastni-aplikaci-370262,CT24,POLITICS,2026-02-12,2026-04-20T16:13:21Z
ct24_65bd5560,svycarsti inzenyri stvorili robota z mrtvych tel krevet,https://ct24.ceskatelevize.cz/clanek/veda/svycarsti-inzenyri-stvorili-robota-z-mrtvych-tel-krevet-370261,CT24,OTHER,2026-02-15,2026-04-20T16:13:21Z
ct24_9608ed9b,v buenos aires vysli lide protestovat proti reforme trhu prace prosazovane mileiem,https://ct24.ceskatelevize.cz/clanek/svet/v-buenos-aires-vysli-lide-protestovat-proti-reforme-trhu-prace-prosazovane-mileiem-370257,CT24,POLITICS,2026-02-12,2026-04-20T16:13:21Z
ct24_ece8d31c,revize emisnich povolenek je klicem k zachrane prumyslu v evrope rekl babis,https://ct24.ceskatelevize.cz/clanek/svet/revize-emisnich-povolenek-je-klicem-k-zachrane-prumyslu-v-evrope-rekl-babis-370259,CT24,POLITICS,2026-02-12,2026-04-20T16:13:21Z
ct24_a4996aa4,stavka zamestnancu lufthansy se dotkla i letu z prahy,https://ct24.ceskatelevize.cz/clanek/svet/stavka-zamestnancu-lufthansy-se-dotkla-i-letu-z-prahy-370256,CT24,POLITICS,2026-02-12,2026-04-20T16:13:21Z
ct24_360789af,skeletonista kvuli helme se zabitymi ukrajinci nesmi zavodit na oh,https://ct24.ceskatelevize.cz/clanek/svet/skeletonista-kvuli-helme-se-zabitymi-ukrajinci-nesmi-zavodit-na-oh-370255,CT24,POLITICS,2026-02-12,2026-04-20T16:13:21Z
ct24_53fb206c,cinske znecisteni vzduchu skrylo dvanact procent globalniho oteplovani ted je pryc,https://ct24.ceskatelevize.cz/clanek/veda/cinske-znecisteni-vzduchu-skrylo-dvanact-procent-globalniho-oteplovani-ted-je-pryc-370253,CT24,OTHER,2026-02-12,2026-04-20T16:13:21Z
ct24_e3ca79d1,prokurator urvalek se vedome podilel na vrazde horakove uzavrela policie,https://ct24.ceskatelevize.cz/clanek/domaci/prokurator-urvalek-se-vedome-podilel-na-vrazde-horakove-uzavrela-policie-370252,CT24,POLITICS,2026-02-12,2026-04-20T16:13:21Z
